company,ltp,market cap(in cr),listing open,listing close,issue type,listing date,issue size (in Cr),issue price (in rupee),qib subscription,hni subscription,retail subscription,total subscription,listing gain %,current gain %,lot size,sector,industry,minimum_investment_rupee,subscription_status,min_price_range,max_price_range,no_of_share,change_in_cffoa,change_in_ebitda,change_in_eps,change_in_net_profit,change_in_npm_percent,change_in_roce_percent,change_in_roe_percent,change_in_debt_to_equity_ratio,CAGR
Proventus Agrocom,188.42153192787396,2943.7931473898607,73.875404709698,128.79571709621902,SME,2023-07-07,-56.47141659283018,1143.8352225716728,36.45091940917177,-24.00074910123081,-8.331953667730943,25.852636788984977,-65.63821036028983,4759.759585309859,2443,TRANSPORTATION,MISC. COMMERCIAL SERVICES,120665,Oversubscribed,46.901441272354994,66.86741755423036,49.884565629460866,-396.22446849926644,44464.88634127454,-40707.7314519872,-377.74399532139734,26407.055306197653,292.2692429489084,1186.7526079292006,95.66639455817642,-46.30390447722392
KFIN Technologies,1402.8217235314196,-154.81039034596392,125.7474388474161,342.92188503431396,SME,2019-08-01,31.176359239498936,123.12298903947095,20.400746048314424,-1.2885281092838712,-10.641972834799033,24.1040501828208,-2.680907697778167,3581.138035289956,39,CONSUMER DURABLES,CONTAINERS & PACKAGING,141964,Oversubscribed,159.80139870273103,25.19530286114535,9.129384218309944,105.06235145161511,17977.082913635673,-2942.6179391146857,-215.65378315655477,3385.8960697971893,193.94307700522643,1270.6771290217878,35.9410341004522,-17.376658518699124
Walpar Nutritions,24.80991615876303,-2365.531545742743,128.06999595484822,1132.9152157048252,SME,2022-09-08,118.26052638101434,139.28995452346885,34.21191235837646,-2.485241869007184,-20.44337739722429,145.11872060366508,-0.9334894105344453,274.94958320188306,194,FMCG,INDUSTRIAL MACHINERY,163504,Oversubscribed,83.24070474949542,128.60579030862053,-16.397032611361723,-111.73408502799856,-17589.071708502892,-44689.48414953657,-368.9403341789673,34678.293145012896,230.01015094814198,391.5896468659131,86.68509637442025,-66.82719122349143
SJS Enterprises,338.581694216437,881.6548450055009,-7.09519832728553,131.41790383684128,SME,2023-06-16,57.91113533941828,1267.4748783573575,39.86490267031181,51.961730556868645,17.584802809720742,325.7350478983388,-11.372146367139054,62.504002494466036,799,DIVERSIFIED CONSUMER SERVICES,ADVERTISING & MEDIA,146126,Oversubscribed,162.20976944664838,171.81674862959056,-41.0578576207816,-224.17865350154813,51327.30293580834,-4000.787209977532,-396.11685495574864,62305.81194667265,-35.92344197582825,877.2294310852998,2.049658533020043,98.98258091350405
Reetech International,191.210588954743,1617.6933763030602,142.7569531330757,137.88837203339364,SME,2020-03-30,164.26844155573198,137.4297014305527,36.801238031128506,17.439029635435645,-19.3251562391632,143.56843539482128,22.686499446355526,300.63208961766236,2931,MEDIA,IT CONSULTING & SOFTWARE,135293,Oversubscribed,25.883124992835974,178.26046272424148,48.75363572953876,65.60266711710275,27419.93864423694,-3745.43600753438,-664.9282992127567,48715.83106098604,122.51965108008415,651.499569703445,54.473937357804225,204.43013621521663
Vedant Asset,141.34838534373543,-129.6660234911675,20.44446976366283,778.3450301399147,SME,2023-11-30,-9.530625815807067,184.27092315741294,1.3081037251229768,1.7141213283636842,23.44649389959362,77.98584323173093,-16.543007266073058,149.14026078805875,454,CHEMICALS & PETROCHEMICALS,IRON & STEEL PRODUCTS,26250,Oversubscribed,78.99241686976463,2611.1327757858744,44.81891632564581,-417.1473946134023,64510.58014001014,-15299.623235639989,-303.73194434193823,46740.52591149719,111.31478635063726,769.1144284198812,114.58457281367836,10.231178890491327
Sahana System,15.163617050719722,2538.7644768432338,104.52394179780643,237.6648026792581,SME,2021-12-28,126.1763172327279,1640.3550905314341,71.47769425363282,28.393566651587882,9.821512812298344,194.7924644218222,27.586491055771223,1483.5861836519452,1333,TRANSPORTATION,BPO/KPO,136589,Oversubscribed,108.13861229176285,1212.798626285712,-43.42481405579267,-267.8094005505782,30361.64934385539,500.22465432204785,382.82599845591875,49586.99539534346,-68.07640230700699,23.40788741239455,59.83834669616855,13.062307187818273
Ethos,48.18366836529348,636.7554065331352,14.58747598317499,182.20324211126234,SME,2023-06-13,119.990537017494,440.7032019898709,13.145092503842244,-32.27768259743486,-15.469491046601716,17.808553640396006,-1.2658956653435922,921.4117395018957,1785,CONSUMER DURABLES,PHARMACEUTICALS,145248,Oversubscribed,98.22383162869585,107.41381416959467,-56.94787874624796,-185.4126927195015,44025.02411260157,-70410.00958463181,-439.92643789638987,54602.54761596408,-145.22055828597598,1231.667184629283,57.86734621179436,-44.2305632146709
Sangani Hospitals,59.502428443566394,5187.228127975544,51.54824374851185,1007.9567885465239,SME,2022-06-10,37.84829055261773,276.9498264856902,41.312237007908195,-21.056202375833056,53.31281461460686,18.312241585529954,4.501238531735829,601.2489717758802,2532,BANKING AND FINANCE,HOTELS,19354,Oversubscribed,-16.675643240723453,444.018765755881,37.82240715090717,-335.67194770049963,49278.30105965118,-22563.805849385022,-402.67822563031615,7888.919105768628,-50.83003838448867,706.6583694162609,20.33872275593955,-24.119320745968842
Mega Flex Plastics,-11.648377488257935,746.6038189803157,968.6823276468087,106.09574195153942,SME,2021-12-21,2314.2514740789998,366.9192874924319,4.626855937479176,23.541892256670707,179.00273737254514,24.599544935040075,-2.2361663566939907,6770.040623221774,936,TEXTILES APPARELS & ACCESSORIES,TOURISM,19594,Oversubscribed,916.4367642766963,157.8344574428143,-55.597448832605856,-153.10058058822085,29995.839754614124,-26555.133511097018,324.34774677602627,36806.24997217894,-145.692315795256,1129.0577502146518,154.20401183893074,54.3361825971003
Sharp Chucks & Machines,170.82145302601865,5183.592050784031,562.8384134853796,114.18381800023195,MainBoard,2021-09-16,1519.2889043632952,104.92342468659334,51.93336725222102,-13.87088142642262,-16.11128087191475,15.765778602105737,-15.190180968394838,322.57181443874214,3498,GENERAL INDUSTRIALS,IT SOFTWARE PRODUCTS,25286,Oversubscribed,49.62115109155205,145.9987389794165,19.036884074999342,334.676967954677,36978.08395561041,-24081.786783135907,-390.4495116481394,37870.85101371403,328.0142241066976,-370.5462991908893,38.08388803616934,12.615231391603933
Craftsman Automation,13.29679026445865,897.9132879365928,175.74529718047967,396.55997406732337,MainBoard,2023-12-21,1105.3352252567668,445.74624369077185,4.711258082440269,0.8132891630837147,51.8524858291953,19.494375230990656,-4.244041803646764,2876.7544394208344,2133,SOFTWARE & SERVICES,CONSTRUCTION MATERIALS,19475,Oversubscribed,1967.6964747456555,110.39658322475964,25.68541342227849,-16.200491666523156,11405.509503557514,3256.413124270892,240.20437615733397,16993.066762486204,273.21472816678136,623.0309793418629,17.291020632957974,0.05515947792921949
Transteel Seating,-125.26251963152096,4283.134610842632,85.33923374264498,80.41550338184909,SME,2020-03-30,-41.603473085862476,543.1611949375579,9.446059535891715,-17.01160976169342,15.773557909610801,750.0655285238226,-10.812385329253775,312.0472619387281,-300,DIVERSIFIED CONSUMER SERVICES,COMMODITY TRADING & DISTRIBUTION,16072,Oversubscribed,80.10224224574797,90.70126427325613,73.47189336620363,-197.79444494478264,35057.31267667358,-67411.18728321714,629.703083102145,60215.08525645395,-38.28982573203363,1271.6095889650485,83.89881826720904,-18.25156878958375
Tapi Fruit Processing,-275.19740912855036,897.6399979680159,6.913108928726544,234.6587000304208,SME,2020-08-28,44.73798391680705,377.5072241239816,-14.656303026472603,-4.702837346287976,-16.79546069421842,23.093589820476364,-14.485336683820009,148.7702117603342,651,DIVERSIFIED CONSUMER SERVICES,FOOTWEAR,39246,Oversubscribed,77.11357860055432,136.5212271388575,16.405757300708704,-598.948047529079,9986.121616554476,-34593.30309054806,-450.1165122078394,44915.69498103754,195.9950316330345,1137.7647832172952,-1.3135716925758256,-7.026298801281074
Innova Captab,-44.0656711567821,3065.74716552669,117.28792383521863,79.25069535319815,SME,2023-09-11,51.12112146718177,129.4881434428499,44.60608065537065,10.741390827407383,-3.3880245114486396,112.02359200841806,-16.703933384778733,473.8023163303577,429,RETAILING,PACKAGED FOODS,15318,Oversubscribed,46.476740906413774,103.77105084319808,311.1085091802936,238.94911910013843,26345.179470911677,-43752.63166405044,-712.1326501606524,56886.21708504093,376.83379146420566,750.0205514104396,34.525201772569325,12.472346526950922
P E Analytics,874.5986248155284,1504.119335256988,6.5290042158895005,1380.2123194330302,SME,2023-08-03,1145.7264788777993,97.77377820283115,7.462880068114877,330.616110482737,80.9909277664862,150.74413512688886,2.541953397742411,286.4389370449799,4798,FMCG,AEROSPACE & DEFENCE,119804,Oversubscribed,80.76636481196938,281.17606300676084,36.41645211792025,-573.0135593792223,17179.269934077485,-5803.074949089502,-99.59045206272232,38827.59016861136,217.88823568690376,34705.703165052255,0.7095165772692411,52.20375560511281
Canarys Automations,-136.6692904932172,542.7055555567854,28.529476813217975,169.8584305995936,SME,2023-03-06,193.03913091874546,102.59743770982482,141.76430235969622,-10.03461754350434,-8.780133871745731,27.5921582811299,-7.869719577841867,259.24108170048817,541,MEDIA,FINANCIAL INSTITUTIONS,15006,Oversubscribed,25.582645012661906,569.4175524313403,58.55005499082769,251.07441225128107,52250.05307865828,-28175.06085952739,-606.0040121178662,48390.49230337533,222.5017570378438,614.9956054876211,-14.40895121269302,56.93711322205393
DJ Mediaprint & Logistics,-123.36394185672667,569.7508632490674,0.3328697536900762,181.93174673194005,MainBoard,2023-10-31,-111.82470278361741,132.5669502874294,38.032798458587514,23.559330927829123,-12.632210814920631,20.212193490773586,-2.838148252215362,951.7818427060364,291,PHARMACEUTICALS & BIOTECHNOLOGY,MISC. COMMERCIAL SERVICES,146019,Oversubscribed,57.23601878799434,115.87762605334956,-3.1057184278412677,-67.18931043395892,57610.04321705335,-26356.605742086536,-800.4779169529986,60243.436278211564,275.5120209803077,806.4761079995454,105.38082914608776,-56.34207849477609
One97 Communications,-213.2163399420818,5034.330504513895,49.963885231212444,206.96662505811486,SME,2022-11-21,117.74292355924551,160.42085140401878,38.03011398390375,-15.328714037287753,-11.305217401236005,140.9129668881184,-72.89236496602507,288.67377805079946,4885,TRANSPORTATION,INDUSTRIAL MACHINERY,27375,Oversubscribed,57.898396712946955,164.61256779280296,81.44848625651152,447.12688432497373,51008.99773716409,-23073.594397101915,-523.8009430455074,43393.208473839804,249.69581718247656,911.5834228930877,10.621161583055912,-70.98109143594328
Wonder Electricals,-95.32777967544943,4957.646886504653,92.39498774650087,192.38336234806107,SME,2021-12-22,166.7613917391869,185.87380489612485,33.83372752971113,-38.485351294411046,-12.221430061406522,148.6309923592582,-0.7228424838661249,437.54919155998607,2189,PHARMACEUTICALS & BIOTECHNOLOGY,SPECIALTY CHEMICALS,40299,Oversubscribed,91.17583679881962,346.2294123813312,75.84552941242939,-98.70196342362138,41861.18212327451,-71342.02581476075,-131.9719027733252,42039.255874649534,458.5887371936964,771.7754870205302,80.92505048918329,30.311138957293025
Cello World,56.98380753292927,8.957494626389007,67.03180982587827,95.62480436157435,MainBoard,2023-09-28,194.75040716940032,71.54051500141526,98.06247963879403,27.704739756024424,-1.8238588365347042,21.63771490682101,-10.072524506829089,97.62676839053664,2017,CHEMICALS & PETROCHEMICALS,IRON & STEEL PRODUCTS,115034,Oversubscribed,115.37485208280758,550.1856041242359,30.032904655447332,-132.5150519086085,28437.85727758124,574.7265752799195,283.3861185020424,21445.50823408945,81.03446035375686,880.909630605343,-18.408757556804623,18.078702457402095
Richa Info Systems,-56.89443920481135,5332.835070002219,91.15322268795524,140.59534896373242,SME,2023-02-17,3186.232780761311,212.74292056548472,70.97279346794251,-30.127052515187724,30.711370737912567,28.07278739254497,-0.8139601347954897,71.50083174648196,348,DIVERSIFIED CONSUMER SERVICES,OTHER FINANCIAL SERVICES,14975,Oversubscribed,-4.881442193857843,101.6555491566909,50.74395106273795,-89.94366835497033,20487.35947251475,-27832.51330784133,-169.70674892849286,1706.0262893098284,-111.19542310266803,786.1664710915126,-66.49003421118098,-12.277080268709513
C.E. Info Systems,-49.82778823861183,13257.335396429682,45.162869484275824,96.81918231063315,SME,2020-02-14,92.2733899706244,1266.253214783902,39.85351376905199,173.8225806351004,208.38283434433447,96.53399427827439,-13.92261184334668,165.50035276173858,815,CEMENT AND CONSTRUCTION,SPECIALTY CHEMICALS,147183,Oversubscribed,-6.356066676175594,556.4421739765805,-12.301116803258012,121.73072574121777,57023.73668624021,-25373.639407748553,-320.5213923823205,61931.3447131126,150.84248608152345,1216.5270969312223,-19.888404628848896,9.03283676500437
Frog Cellsat,202.44631443060962,2728.7628655390254,22.827333745066447,173.23419482646204,MainBoard,2019-05-13,229.9775833897476,262.310460277887,153.57016919960807,111.65127944838753,224.61349537212524,238.23408774674712,-15.533022542721142,175.25399636249693,1928,DIVERSIFIED CONSUMER SERVICES,OTHER INDUSTRIAL PRODUCTS,100418,Oversubscribed,73.1431894678359,725.8309265465591,64.89049947025528,247.66769917916383,39724.57285121204,-11329.803305090609,292.13365714542437,-178.84301973404422,133.14162263138027,311.90801745510646,-89.70500011183884,25.5748207476289
Motisons Jewellers,-13.10268228421377,74.76680683351015,62.50311506137797,201.90713576088308,SME,2021-08-17,133.39396439369045,407.0606467243375,35.494091895077794,-12.597008500247096,-3.4470608433407275,152.85303653836198,-5.567676504016124,823.2562954350321,2097,MEDIA,INDUSTRIAL MACHINERY,138681,Oversubscribed,54.36635169873263,16.774376813215696,-36.16350109183762,3.4379022162617687,57334.302828503634,-57708.76571560487,-512.9502992020398,59313.6915813774,-45.55583225953462,900.480205616866,19.447866777713372,-34.137944115629324
Five-Star Business Finance,-119.65341000177615,3444.873512652208,132.1032636423441,432.8221347914756,SME,2022-05-24,129.34610205132523,118.06968290662533,36.807487367135124,-1.7855198239629066,-7.304411549941342,32.73535070433392,-49.37494067437339,183.0319927278658,1385,COMMERCIAL SERVICES & SUPPLIES,WIRES & CABLES,134252,Oversubscribed,96.77384023340463,150.79079020957715,93.06350164964994,-424.1004831380726,65885.34410772535,-61087.22892853133,-571.5400932623286,7331.099534887637,-166.43146925758393,855.5449770558031,25.590746355026013,-64.386324938726
Sigachi Industries,67.29032512133335,-839.3263532745095,28.36293835088241,94.00155936368981,SME,2022-12-28,15.620854941957152,110.02255857191597,98.08291242728913,306.62543978894837,-4.702960165497885,140.11962472807892,-9.104998120147798,3261.418016579327,113,HOTELS RESTAURANTS & TOURISM,REALTY,133729,Oversubscribed,29.460450566987312,87.64828595191383,20.58096143303051,-11.416450927109402,-13138.596375084777,-34451.99407520646,-599.7547516344687,44951.81435899407,230.52099394982716,688.9440461936457,49.800934892236846,17.343207136114664
Cell Point,35.37205398190834,-3142.0237777748525,-5.663742343643264,365.556552936214,SME,2023-08-03,117.86421562478952,148.25870330850626,39.865045424893246,-32.55454899358777,11.548497837202856,136.10464361091798,-17.02169761862036,238.68361326586572,-464,GENERAL INDUSTRIALS,HEALTHCARE FACILITIES,143650,Oversubscribed,89.51821745103442,139.92906928898176,-31.87798826335021,134.3242126829849,60480.04672239326,-51807.20960031851,-219.25720042844324,59101.49719261972,-144.15774652075226,1002.5628281098805,-27.706983846548784,-42.13917135770443
Rajeshwari Cans,-26.06547778611663,1009.5356198669141,366.87343000495565,841.6114497910895,MainBoard,2021-02-26,100.57631277612235,108.54126396412104,15.976235247626095,177.26126989501736,-14.846749858745556,35.815311049586896,12.603186259502975,4080.237390206762,6321,GENERAL INDUSTRIALS,BANKS,24901,Oversubscribed,107.60880855667108,1919.6064498497149,68.57438335844634,-1064.383759747795,25198.06057673801,6085.726151448785,-310.278503381197,28786.13642178331,114.57981605927239,1081.8722266731754,-74.46099738191643,34.630027928736595
S J Logistics,-158.53572799404935,183.94777302000318,110.6867768422818,166.60774554477058,SME,2021-10-13,634.9055235949892,134.21527657254785,16.3263869310844,-29.279211275865098,-4.2172908644314795,24.218339390705456,-39.05264851224268,361.5104901548826,1130,SOFTWARE & SERVICES,UTILITIES:NON-ELECTRICAL,160593,Oversubscribed,114.89164878466875,99.53954092643403,-1.482958744978454,166.91780930266964,50007.67974480648,-63367.6157419776,-453.13260954862847,59182.626658284,324.181282867885,1141.253337256772,90.93200691747344,-55.755915568030076
Aashka Hospitals,1463.1069633662835,-2300.2868726302004,49.24484311560822,110.86965833126186,SME,2023-02-21,81.5518160905935,122.07002186272075,35.49157243284067,-4.395335124544705,335.93507082003237,4.5707111218315575,-9.297730764809378,677.7791029135417,302,SOFTWARE & SERVICES,SPECIAL CONSUMER SERVICES,128534,Oversubscribed,94.42425250493037,61.436982475558814,30.727030991997765,-99.13282906635752,39769.50135895118,5874.843341549642,94.03907125968716,17210.521603792324,-6.818104624930129,757.134549118369,16.14462151796623,171.22643060058658
Dreamfolks Services,180.75600830781968,-2924.585819485561,780.6697886536315,122.31758166904689,SME,2019-03-12,484.18823584779125,126.1022407937158,10.951357809235915,263.86861444833113,6.4617765566591565,72.00563796625839,-7.411171459834851,55.01624532031939,446,CHEMICALS & PETROCHEMICALS,DYES & PIGMENTS,28387,Oversubscribed,209.2135214990699,226.94970730235946,88.98552162961568,-178.68884384578215,-11095.308669536633,4734.248197054,155.66505645416805,31096.00728091735,31.608784903046118,834.6904815311225,-18.263287137122905,153.38328928468877
Adani Wilmar,-26.585878821118243,29557.94199992749,119.25234002131114,225.9430852209797,SME,2019-07-15,69.45603837883178,141.40298973162464,40.48662137054571,104.81277349205584,-24.025423369612355,24.177023429632378,-3.7439553978705504,357.69117206919856,8970,MEDIA,CONSTRUCTION & ENGINEERING,140963,Oversubscribed,44.67214036651959,1277.2054302861468,77.24211514450909,-482.8195323872943,57380.39493257362,-43166.65412535587,-936.793843864919,44326.52429561317,197.77939059023447,1228.1074858760617,16.51612175134364,-19.999420726257583
Upsurge Seeds,-38.23347141407821,142.00200040890138,-47.703471389214386,118.77455470622738,SME,2023-12-15,17.032676033661016,130.89881606261795,39.21975740683285,-2.600719280785577,1.2958522256160458,16.41097156481366,5.35000922679494,949.058239533501,326,BANKING AND FINANCE,ALUMINIUM AND ALUMINIUM PRODUCTS,28226,Oversubscribed,188.53718067392248,35.75450894701669,-23.421450667956087,284.4506529910809,39408.40775719198,-14291.077885109386,316.8287144598732,47810.4581324058,126.8830455137084,665.5850862252001,460.67456747371796,-25.09233919317942
On Door Concepts,-123.09842994508573,563.0599850265057,1074.9079733339438,438.5473089713596,SME,2019-04-15,140.4034714815256,455.8066545260433,36.33912279603037,-17.991455489465466,0.8088728080716292,866.1047753371413,7.59502253728105,295.25819765163635,527,DIVERSIFIED CONSUMER SERVICES,IRON & STEEL PRODUCTS,143010,Oversubscribed,109.67737473457223,66.35707271176446,-11.532355514182626,220.17601319697658,33667.01812028377,-29449.455218384002,-269.6735996691091,61033.56854122121,165.88884937825387,1075.410657252276,122.39698946321107,-13.965556844088143
Ameya Precision Engineers,12.969448870215729,1272.716843063738,108.54147815308579,189.52253190477438,SME,2023-08-29,-5.653492338674976,78.07380972498126,93.50492609838454,-8.599091853233087,399.90263328464994,25.15557066084378,-2.312611452800695,520.3577064366303,3855,PHARMACEUTICALS & BIOTECHNOLOGY,AGROCHEMICALS,31678,Oversubscribed,110.13863961463449,20.285498628956645,213.8787648964226,430.3723351927544,31585.23248789547,-19201.516111446934,-657.3193820628328,53914.10429505442,355.51341413509374,635.3836815740569,-46.36715542059285,-35.76174523907122
Greenchef Appliances,126.37610602782365,2328.917595609815,68.35067391765408,156.624042527407,SME,2022-02-08,73.31229191198594,279.1741898029185,101.34646443462128,286.25620066829777,-11.354529222520034,392.26035597710467,11.945065068454944,276.1374442605178,70,CONSUMER DURABLES,COMMODITY TRADING & DISTRIBUTION,141017,Oversubscribed,-13.780923576802685,1268.3624612829053,31.868288698879105,-343.3044590817867,47884.18488786105,-53989.36190208238,-1120.309157931448,47657.91544360662,22.44995053761431,378.6831100362094,-6.820795788978838,-17.415394609730683
Modis Navnirman,-34.054115108790526,19535.159615900204,27.50581373189315,1570.7821949594718,SME,2022-07-12,87.40812230260663,685.9147512055615,-3.7609586111612447,-29.770221067834886,19.94918737599602,21.523690754765095,-12.39971798057233,100.97689570865197,-50,TRANSPORTATION,TEXTILES,123958,Oversubscribed,232.04948239020817,186.36591817522435,50.176129637634645,226.03273146639236,-4197.142859299122,5119.439314836587,463.2214783423347,5270.15869341105,379.1226734552008,743.7497275036876,75.8874928283013,-47.05978507337912
Artemis Electricals,471.8975590752385,-225.57805016188968,-24.80219346433455,130.77200480252952,SME,2023-11-13,36.48037032808778,147.19465547429638,23.166741289230465,319.6982559090664,2.3624210279018047,300.21988728272083,-4.472356803015921,-0.500553245100221,108,DIVERSIFIED CONSUMER SERVICES,IT SOFTWARE PRODUCTS,17426,Oversubscribed,46.248334704493686,96.8862601606636,23.7514060994854,944.0026871810427,10767.093250394784,9107.806887929273,-589.1789499965555,26001.49841545584,1346.13665056243,914.1709684473108,55.273914811398605,-49.88376581989805
Sungarner Energies,164.9926574303752,-993.547151957689,114.70256000495513,844.9301497110289,SME,2023-02-17,-40.103445351122744,460.9976523532092,127.26291997883683,-17.56739741285679,-15.170543752544903,20.33849310485941,5.685194490097626,172.59732154290538,3,DIVERSIFIED CONSUMER SERVICES,PHARMACEUTICALS,33462,Oversubscribed,77.09107427195421,649.0371863300007,2.2577597148833277,67.17803087193772,45584.02416603358,-60194.35966984477,-349.45866008896286,51948.399442480055,246.48197125822273,504.98532091070786,108.44131106159568,21.869841602723746
Dhyaani Tradeventures,-140.62873543067866,5166.347803309889,43.26533752531783,233.29185445856996,SME,2021-03-26,345.08768730547524,136.49496486889734,40.57398221040334,-6.182501989656392,9.522148029479924,133.20059014375505,-0.5517523602266188,1021.4397686508308,664,AUTOMOBILES & AUTO COMPONENTS,IRON & STEEL PRODUCTS,156272,Oversubscribed,44.63162212714529,93.61369730400781,42.82198322948392,366.95488440002623,53802.20388466835,-57491.19583287901,-761.7778703991722,46495.560654141555,222.03930720406316,7521.822651728327,145.33936261990465,-75.00954288644363
SK Intl Export,-128.15862230621906,20973.66479196817,92.53918206894932,624.278108746017,SME,2023-10-06,-46.410350173703335,776.2229109890364,41.075120767427656,-39.229495691443965,-30.19785090128832,30.712628828067498,10.512511552066437,286.6317501280369,387,SOFTWARE & SERVICES,MOVIES & ENTERTAINMENT,32147,Oversubscribed,66.6234798883029,31.14062296844825,79.4213207134307,-183.35543225992083,-11243.736789342818,-49131.31259159281,-380.00503004238004,41371.55754315943,-99.92880228351717,540.759791294054,60.5566705333739,-61.17940825982254
Uniparts,-121.74793718563173,-1069.8437125870323,63.4620397134197,135.1709105253981,SME,2022-06-02,209.93470014337407,166.0003687257436,38.191782386453966,-18.862151916035796,-3.804263422352683,762.6886572575547,-39.32163003783235,25.002006558622504,400,DIVERSIFIED CONSUMER SERVICES,COMMODITY TRADING & DISTRIBUTION,16657,Oversubscribed,126.28758046106574,111.97755231694474,-22.91159410551397,-176.93955024792086,44027.89888000718,-54549.7257698883,-633.5655619057987,40863.154573080836,22.796040727495846,947.1529377661988,74.20980489072673,-15.112488488855261
Artemis Electricals,18.38125667933366,1106.7589948285527,1444.121976000688,348.8634845970504,SME,2023-08-18,131.33169576145966,677.4033366426629,11.686018454560465,108.0710903015192,76.2535589025172,219.20084766005527,4.571932108668761,-31.068599139298293,19,COMMERCIAL SERVICES & SUPPLIES,HOUSEWARE,19456,Oversubscribed,75.55549938732868,555.2221691294669,26.946936757395648,-40.128841478749244,8587.209602632123,-16373.920096106647,-325.0928216908358,25859.747944492407,-5.978740303183471,862.0768385906821,45.51190483544633,59.46444110599381
Nanavati Ventures,1.2356236692879747,1381.9779665630122,2.135932718993814,862.3422284602593,SME,2022-09-02,-75.06275125258718,128.93738859769746,41.05250869793303,-14.338642327295474,66.22872073678158,17.70509283298976,-1.453342010389071,615.9088792461455,2160,PHARMACEUTICALS & BIOTECHNOLOGY,WAREHOUSING & LOGISTICS,24130,Oversubscribed,293.882091947685,866.3200518500039,277.0127528730117,115.76259724140957,52057.051233915794,-50920.531980656146,282.24023820468,31506.855929523623,231.86925795876388,634.828497026919,74.24381185604176,61.373006335908336
Systango Tech,-186.23286887227198,-894.7072711882938,571.1056385831791,127.30345819473072,SME,2023-09-29,104.47027580208479,474.9896160944569,61.140161980945244,-20.722370360672674,0.6525055356186655,139.66006972657556,-10.59203636229526,8031.219687131072,-20,TEXTILES APPARELS & ACCESSORIES,PHARMACEUTICALS,134134,Oversubscribed,52.260671690914094,298.81545013652345,-7.771818377757256,-36.09175364790635,22972.424777558892,-23149.803924195752,-192.20569646928612,41122.367227596515,125.19436844893855,712.7356058096477,5.7582676759208375,-4.198461041659662
Tatva Chintan Pharma,-70.0260896481705,5128.022680544292,396.449977861841,111.56325299691392,SME,2019-04-01,962.490207302887,352.3304281233709,6.814010794854314,-11.882264616955375,-5.323699434557859,520.8828578857585,-0.5881834140064441,264.11883567607805,-47,TEXTILES APPARELS & ACCESSORIES,ASSET MANAGEMENT COS.,129990,Oversubscribed,33.59713534774209,41.231966827341836,16.05340837654915,278.01295087472465,31342.310078998387,-4338.165436172308,-449.21954456588185,54582.507575883166,280.84182866315905,1174.6373547316284,141.67948602661266,-33.398883536451414
Inox,-39.582993211382515,10857.969890436845,10.606952860096797,440.0270930696711,MainBoard,2021-09-16,21.74914008588965,353.01756283760596,-7.7835139869797025,45.711204864663145,3.233575947898324,20.659311972412127,-14.400013723522374,364.3293389302108,34,PHARMACEUTICALS & BIOTECHNOLOGY,PACKAGED FOODS,99043,Oversubscribed,63.52984538025321,168.65244381195262,105.18021661109731,820.5761363279092,45938.01298549035,-62743.98523429178,-540.9707156570422,59658.662250504545,315.50941265842914,535.7886609961168,68.00828784309081,-30.195250522727363
Happy Forgings,-103.97100731402351,3265.1791933812483,-61.03402087196075,99.87954622282521,MainBoard,2022-06-13,22.580115412727093,109.44499776959233,41.35572535366938,-82.71465174481,21.186512566132485,27.17564197882279,-22.04442692093021,517.605002703892,2835,CEMENT AND CONSTRUCTION,CONSTRUCTION & ENGINEERING,136470,Oversubscribed,97.9572884366024,2659.4348155855314,-0.12984501008759253,458.22880943959973,46320.09238931052,-61579.130519067214,-580.6763362606108,59015.32177379458,172.54504297409903,993.743157204917,-51.97212071443829,50.77696793896961
Syrma SGS Technology,-27.29780341853177,3578.6369524357196,-31.1464801986844,1791.884451124316,SME,2022-03-31,3119.710975833843,110.20267927586376,2.9863468724676885,-4.1552071710007334,-15.809145712230594,550.6997816210251,14.933894003957384,315.49321932159694,554,TRANSPORTATION,HOTELS,150552,Oversubscribed,74.74979370762564,105.74787466587225,54.520170419240756,-153.846406496115,26975.093485394238,-24616.752609272917,-172.9322673561033,63139.94325162806,39.9821292310616,1018.1150056944782,912.4084771683677,74.0603835807546
Sah Polymers,-5.4368436400111335,1353.129624276697,110.34435849729579,195.71858620799009,SME,2020-10-05,1035.9919625265798,125.90229032985579,176.85022664344177,-28.795162575229586,-9.124194025763435,144.37564323243765,5.477472109871385,797.2198607352097,1082,TEXTILES APPARELS & ACCESSORIES,SPECIALTY CHEMICALS,161499,Oversubscribed,2.6164707806832155,320.8708812962029,50.89985859028101,38.95018419108168,15917.593840351614,-57200.33768558401,-728.9846893050811,30965.34121073924,356.23698473478726,1050.7790500342355,44.65333066523857,-34.44920369439363
ResGen,-41.245893042491716,753.6056368183667,-97.79661702891237,189.84658506168358,MainBoard,2019-02-21,83.00943503686275,29.774992146467987,43.320009819389625,-21.50792663284708,-0.8792895631148179,156.53440125656292,-2.846437001412526,247.79912160757786,133,COMMERCIAL SERVICES & SUPPLIES,PHARMACEUTICALS,156917,Oversubscribed,88.22166208743664,148.53532588009003,86.8838150455913,-398.58906161486254,48240.78381359719,-49320.624778473575,4.724458970060198,51009.61562550757,34.657129512719656,442.21488942697886,74.65221172239029,-62.134145068823685
