,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,TTM,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
619,Usha Financial Services Ltd.,Total Assets Ann.,38.9%,,,440.2,335.9,372.2,164.3,,,,,,,
620,Usha Financial Services Ltd.,Contingent Liabilities plus Commitments Ann.,-,,,-,0.6,0.6,,,,,,,,
621,Usha Financial Services Ltd.,Bonus Equity Share Capital Ann.,-,,,-,5.3,,,,,,,,,
622,Usha Financial Services Ltd.,Non Current Investments Unquoted Book Value Ann.,-,,,-,,,,,,,,,,
623,Usha Financial Services Ltd.,Current Investments Unquoted Book Value Ann.,-,,,-,,,,,,,,,,
624,Godavari Biorefineries Ltd.,Total ShareHolders Funds Ann.,18.2%,12.9%,,782,500.7,489.5,473,453.9,427.1,,,,,
625,Godavari Biorefineries Ltd.,Minority Interest Liability Ann.,-,-,,,,,,,,,,,,
626,Godavari Biorefineries Ltd.,Total Non Current Liabilities Ann.,-5.4%,16.2%,,288.9,381.3,485.7,341.7,338,136.6,,,,,
627,Godavari Biorefineries Ltd.,Total Current Liabilities Ann.,-1.3%,0.3%,,884.3,"1,109.7",768.4,918.9,649.8,870.8,,,,,
628,Godavari Biorefineries Ltd.,Total Capital Plus Liabilities Ann.,4.1%,6.4%,,"1,955.1","1,991.7","1,743.5","1,733.5","1,441.7","1,434.5",,,,,
629,Godavari Biorefineries Ltd.,Fixed Assets Ann.,7.8%,3.7%,,899.8,878.5,883.4,717.3,716.5,751.6,,,,,
630,Godavari Biorefineries Ltd.,Total Non Current Assets Ann.,7.3%,3.4%,,931.8,915.2,919.2,754.1,739,790.1,,,,,
631,Godavari Biorefineries Ltd.,Total Current Assets Ann.,1.5%,9.7%,,"1,023.3","1,076.5",824.3,979.4,702.7,644.4,,,,,
632,Godavari Biorefineries Ltd.,Total Assets Ann.,4.1%,6.4%,,"1,955.1","1,991.7","1,743.5","1,733.5","1,441.7","1,434.5",,,,,
633,Godavari Biorefineries Ltd.,Contingent Liabilities plus Commitments Ann.,-,-,,-,197.3,135.5,128.5,143,74,,,,,
634,Godavari Biorefineries Ltd.,Bonus Equity Share Capital Ann.,-,-,,-,,,,,,,,,,
635,Godavari Biorefineries Ltd.,Non Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
636,Godavari Biorefineries Ltd.,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
637,Danish Power Ltd.,Total ShareHolders Funds Ann.,108.1%,,,320,82.1,44.1,35.5,,,,,,,
638,Danish Power Ltd.,Minority Interest Liability Ann.,-,,,,,-,-,,,,,,,
639,Danish Power Ltd.,Total Non Current Liabilities Ann.,-30.7%,,,4.8,8.3,12.1,14.4,,,,,,,
640,Danish Power Ltd.,Total Current Liabilities Ann.,10.9%,,,90.8,72.2,52,66.5,,,,,,,
641,Danish Power Ltd.,Total Capital Plus Liabilities Ann.,52.8%,,,415.6,162.6,108.1,116.5,,,,,,,
642,Danish Power Ltd.,Fixed Assets Ann.,50.4%,,,76.5,35.7,31.1,22.5,,,,,,,
643,Danish Power Ltd.,Total Non Current Assets Ann.,53.9%,,,85,36.4,31.5,23.3,,,,,,,
644,Danish Power Ltd.,Total Current Assets Ann.,52.5%,,,330.6,126.2,76.7,93.2,,,,,,,
645,Danish Power Ltd.,Total Assets Ann.,52.8%,,,415.6,162.6,108.1,116.5,,,,,,,
646,Danish Power Ltd.,Contingent Liabilities plus Commitments Ann.,-,,,-,52.4,40.5,27.4,,,,,,,
647,Danish Power Ltd.,Bonus Equity Share Capital Ann.,-,,,-,,,,,,,,,,
648,Danish Power Ltd.,Non Current Investments Unquoted Book Value Ann.,-,,,-,,,,,,,,,,
649,Danish Power Ltd.,Current Investments Unquoted Book Value Ann.,-,,,-,,,,,,,,,,
650,OBSC Perfection Ltd.,Total ShareHolders Funds Ann.,98.5%,65%,,104,30.1,17.9,13.3,9.7,8.5,11,,,,
651,OBSC Perfection Ltd.,Minority Interest Liability Ann.,-,-,,-,-,-,-,-,-,-,,,,
652,OBSC Perfection Ltd.,Total Non Current Liabilities Ann.,6.9%,16.2%,,21,27.2,20,17.2,16.2,9.9,4.8,,,,
653,OBSC Perfection Ltd.,Total Current Liabilities Ann.,23.1%,44.7%,,33.6,29.2,31.3,18,13.2,5.3,1.7,,,,
654,OBSC Perfection Ltd.,Total Capital Plus Liabilities Ann.,48.4%,46.3%,,158.6,86.5,69.2,48.5,39.1,23.7,17.5,,,,
655,OBSC Perfection Ltd.,Fixed Assets Ann.,44.8%,34.7%,,72.2,43,35.2,23.8,19.7,16.3,12.3,,,,
656,OBSC Perfection Ltd.,Total Non Current Assets Ann.,45%,35.1%,,73.8,44,35.9,24.2,19.9,16.4,12.4,,,,
657,OBSC Perfection Ltd.,Total Current Assets Ann.,51.7%,63.3%,,84.8,42.5,33.2,24.3,19.2,7.3,5.1,,,,
658,OBSC Perfection Ltd.,Total Assets Ann.,48.4%,46.3%,,158.6,86.5,69.2,48.5,39.1,23.7,17.5,,,,
659,OBSC Perfection Ltd.,Contingent Liabilities plus Commitments Ann.,-,-,,-,,,,,,,,,,
660,OBSC Perfection Ltd.,Bonus Equity Share Capital Ann.,-,-,,-,6,,,,,,,,,
661,OBSC Perfection Ltd.,Non Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
662,OBSC Perfection Ltd.,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
663,United Heat Transfer Ltd.,Total ShareHolders Funds Ann.,69.6%,,,58.5,20.4,14.1,12,,,,,,,
664,United Heat Transfer Ltd.,Minority Interest Liability Ann.,-,,,-,-,-,-,,,,,,,
665,United Heat Transfer Ltd.,Total Non Current Liabilities Ann.,-33.2%,,,8.3,19.2,25.7,27.9,,,,,,,
666,United Heat Transfer Ltd.,Total Current Liabilities Ann.,-2.3%,,,21.2,30.9,24.9,22.7,,,,,,,
667,United Heat Transfer Ltd.,Total Capital Plus Liabilities Ann.,12%,,,87.9,70.5,64.8,62.6,,,,,,,
668,United Heat Transfer Ltd.,Fixed Assets Ann.,1.4%,,,35.9,35.6,35.8,34.4,,,,,,,
669,United Heat Transfer Ltd.,Total Non Current Assets Ann.,1.6%,,,38.1,37.5,37.6,36.3,,,,,,,
670,United Heat Transfer Ltd.,Total Current Assets Ann.,23.6%,,,49.8,33,27.3,26.4,,,,,,,
671,United Heat Transfer Ltd.,Total Assets Ann.,12%,,,87.9,70.5,64.8,62.6,,,,,,,
672,United Heat Transfer Ltd.,Contingent Liabilities plus Commitments Ann.,-,,,-,10.3,6.8,7.2,,,,,,,
673,United Heat Transfer Ltd.,Bonus Equity Share Capital Ann.,-,,,-,8.5,,,,,,,,,
674,United Heat Transfer Ltd.,Non Current Investments Unquoted Book Value Ann.,-,,,-,1.7,1.6,1.7,,,,,,,
675,United Heat Transfer Ltd.,Current Investments Unquoted Book Value Ann.,-,,,-,,,,,,,,,,
676,Waaree Energies Ltd.,Total ShareHolders Funds Ann.,180.9%,,,"9,479.2","4,087.8","1,838.4",427.7,,,,,,,
677,Waaree Energies Ltd.,Minority Interest Liability Ann.,111.9%,,,116.1,60.7,23.4,12.2,,,,,,,
678,Waaree Energies Ltd.,Total Non Current Liabilities Ann.,65.8%,,,"1,366","1,742.1",628.8,299.9,,,,,,,
679,Waaree Energies Ltd.,Total Current Liabilities Ann.,80.4%,,,"8,786.1","5,423.1","4,929.2","1,497.6",,,,,,,
680,Waaree Energies Ltd.,Total Capital Plus Liabilities Ann.,106.7%,,,"19,747.4","11,313.7","7,419.9","2,237.4",,,,,,,
681,Waaree Energies Ltd.,Fixed Assets Ann.,99.9%,,,"5,928.8","2,784.9","1,636.1",742,,,,,,,
682,Waaree Energies Ltd.,Total Non Current Assets Ann.,94.7%,,,"6,590.6","3,300.7","1,937",893.2,,,,,,,
683,Waaree Energies Ltd.,Total Current Assets Ann.,113.9%,,,"13,156.8","8,013.1","5,482.9","1,344.2",,,,,,,
684,Waaree Energies Ltd.,Total Assets Ann.,106.7%,,,"19,747.4","11,313.7","7,419.9","2,237.4",,,,,,,
685,Waaree Energies Ltd.,Contingent Liabilities plus Commitments Ann.,-,,,-,,,,,,,,,,
686,Waaree Energies Ltd.,Bonus Equity Share Capital Ann.,-,,,-,,,,,,,,,,
687,Waaree Energies Ltd.,Non Current Investments Unquoted Book Value Ann.,-,,,-,,,,,,,,,,
688,Waaree Energies Ltd.,Current Investments Unquoted Book Value Ann.,-,,,-,,,,,,,,,,
689,Deepak Builders & Engineers India Ltd.,Total ShareHolders Funds Ann.,-,,,412.9,160.1,100.5,,,52.7,39,,,,
690,Deepak Builders & Engineers India Ltd.,Minority Interest Liability Ann.,-,,,-,-,-,,,-,-,,,,
691,Deepak Builders & Engineers India Ltd.,Total Non Current Liabilities Ann.,-,,,193.4,169.9,140.9,,,72.4,72.5,,,,
692,Deepak Builders & Engineers India Ltd.,Total Current Liabilities Ann.,-,,,225.7,228.7,207.9,,,97.7,88,,,,
693,Deepak Builders & Engineers India Ltd.,Total Capital Plus Liabilities Ann.,-,,,832,558.8,449.3,,,222.7,199.4,,,,
694,Deepak Builders & Engineers India Ltd.,Fixed Assets Ann.,-,,,68.5,64.6,50.9,,,32.5,30.3,,,,
695,Deepak Builders & Engineers India Ltd.,Total Non Current Assets Ann.,-,,,211.7,181.2,145.4,,,32.7,30.5,,,,
696,Deepak Builders & Engineers India Ltd.,Total Current Assets Ann.,-,,,620.3,377.5,303.9,,,190,168.9,,,,
697,Deepak Builders & Engineers India Ltd.,Total Assets Ann.,-,,,832,558.8,449.3,,,222.7,199.4,,,,
698,Deepak Builders & Engineers India Ltd.,Contingent Liabilities plus Commitments Ann.,-,,,-,302.6,274.9,,,,,,,,
699,Deepak Builders & Engineers India Ltd.,Bonus Equity Share Capital Ann.,-,,,-,,,,,,,,,,
700,Deepak Builders & Engineers India Ltd.,Non Current Investments Unquoted Book Value Ann.,-,,,-,0.1,,,,,,,,,
701,Deepak Builders & Engineers India Ltd.,Current Investments Unquoted Book Value Ann.,-,,,-,,,,,,,,,,
702,Premium Plast Ltd.,Total ShareHolders Funds Ann.,73.6%,44.1%,,53.4,16.5,11.8,10.2,9.4,8.6,8.3,,,,
703,Premium Plast Ltd.,Minority Interest Liability Ann.,-,-,,-,-,,,,-,-,,,,
704,Premium Plast Ltd.,Total Non Current Liabilities Ann.,-1.1%,-15.1%,,3,5.7,3.2,3.1,4,6.8,6.6,,,,
705,Premium Plast Ltd.,Total Current Liabilities Ann.,18.1%,17.4%,,19.6,15.9,14.2,11.9,12,8.8,9.3,,,,
706,Premium Plast Ltd.,Total Capital Plus Liabilities Ann.,44.5%,25.8%,,76.1,38.1,29.1,25.2,25.4,24.2,24.1,,,,
707,Premium Plast Ltd.,Fixed Assets Ann.,30.3%,16.2%,,25,12.7,11.7,11.3,11.8,11.8,11.9,,,,
708,Premium Plast Ltd.,Total Non Current Assets Ann.,46%,24.4%,,35.2,12.7,11.7,11.3,11.8,11.8,11.9,,,,
709,Premium Plast Ltd.,Total Current Assets Ann.,43.3%,26.8%,,40.9,25.4,17.4,13.9,13.7,12.5,12.3,,,,
710,Premium Plast Ltd.,Total Assets Ann.,44.5%,25.8%,,76.1,38.1,29.1,25.2,25.4,24.2,24.1,,,,
711,Premium Plast Ltd.,Contingent Liabilities plus Commitments Ann.,-,-,,-,,,,,,,,,,
712,Premium Plast Ltd.,Bonus Equity Share Capital Ann.,-,-,,-,,,,,,,,,,
713,Premium Plast Ltd.,Non Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
714,Premium Plast Ltd.,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
715,Freshara Agro Exports Ltd.,Total ShareHolders Funds Ann.,139.5%,,,127.7,27,18.6,9.3,,,,,,,
716,Freshara Agro Exports Ltd.,Minority Interest Liability Ann.,-,,,-,-,-,-,,,,,,,
717,Freshara Agro Exports Ltd.,Total Non Current Liabilities Ann.,-0.3%,,,9.7,12.6,7.9,9.8,,,,,,,
718,Freshara Agro Exports Ltd.,Total Current Liabilities Ann.,41.3%,,,111.9,127,58.4,39.7,,,,,,,
719,Freshara Agro Exports Ltd.,Total Capital Plus Liabilities Ann.,61.8%,,,249.3,166.6,84.9,58.9,,,,,,,
720,Freshara Agro Exports Ltd.,Fixed Assets Ann.,42.2%,,,49.5,28.6,19.2,17.2,,,,,,,
721,Freshara Agro Exports Ltd.,Total Non Current Assets Ann.,41.7%,,,52.1,29.2,19.6,18.3,,,,,,,
722,Freshara Agro Exports Ltd.,Total Current Assets Ann.,69.4%,,,197.2,137.4,65.3,40.6,,,,,,,
723,Freshara Agro Exports Ltd.,Total Assets Ann.,61.8%,,,249.3,166.6,84.9,58.9,,,,,,,
724,Freshara Agro Exports Ltd.,Contingent Liabilities plus Commitments Ann.,-,,,-,1.1,1.1,,,,,,,,
725,Freshara Agro Exports Ltd.,Bonus Equity Share Capital Ann.,-,,,-,,,,,,,,,,
726,Freshara Agro Exports Ltd.,Non Current Investments Unquoted Book Value Ann.,-,,,-,0.6,0.1,,,,,,,,
727,Freshara Agro Exports Ltd.,Current Investments Unquoted Book Value Ann.,-,,,-,,,,,,,,,,
728,Lakshya Powertech Ltd.,Total ShareHolders Funds Ann.,189.2%,110.2%,,94.3,32.7,6.6,3.9,3.1,2.3,1.5,1,,,
729,Lakshya Powertech Ltd.,Minority Interest Liability Ann.,-,-,,-,-,-,-,-,-,-,-,,,
730,Lakshya Powertech Ltd.,Total Non Current Liabilities Ann.,0%,-18.9%,,1.3,2.6,6.9,1.3,3.6,3.7,2.4,2.8,,,
731,Lakshya Powertech Ltd.,Total Current Liabilities Ann.,65%,56.1%,,55.7,47.1,19.9,12.4,3.6,6,3.5,1.6,,,
732,Lakshya Powertech Ltd.,Total Capital Plus Liabilities Ann.,104.9%,66%,,151.3,82.5,33.4,17.6,10.3,12,7.4,5.4,,,
733,Lakshya Powertech Ltd.,Fixed Assets Ann.,32.6%,39.3%,,2.1,1.9,1.8,0.9,0.5,0.4,0.2,0.1,,,
734,Lakshya Powertech Ltd.,Total Non Current Assets Ann.,44.8%,84.3%,,8.5,10.3,3,2.8,0.5,0.4,0.2,0.1,,,
735,Lakshya Powertech Ltd.,Total Current Assets Ann.,112.9%,65.2%,,142.8,72.1,30.4,14.8,9.8,11.6,7.2,5.4,,,
736,Lakshya Powertech Ltd.,Total Assets Ann.,104.9%,66%,,151.3,82.5,33.4,17.6,10.3,12,7.4,5.4,,,
737,Lakshya Powertech Ltd.,Contingent Liabilities plus Commitments Ann.,-,-,,-,0.4,,,,,,,,,
738,Lakshya Powertech Ltd.,Bonus Equity Share Capital Ann.,-,-,,-,7,,,,,,,,,
739,Lakshya Powertech Ltd.,Non Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
740,Lakshya Powertech Ltd.,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
741,Hyundai Motor India Ltd.,Total ShareHolders Funds Ann.,-1.1%,4.2%,,"16,296.5","10,665.7","20,054.8","16,856.3","15,130.2","13,279.9","13,750.9",,,,
742,Hyundai Motor India Ltd.,Minority Interest Liability Ann.,-,-,,,,,,-,-,-,,,,
743,Hyundai Motor India Ltd.,Total Non Current Liabilities Ann.,3.1%,1.1%,,"2,534.6","2,686.4","2,513","2,309.6","2,250.5","2,402.7","2,291.5",,,,
744,Hyundai Motor India Ltd.,Total Current Liabilities Ann.,7%,11.1%,,"11,266.3","12,997.2","12,005.5","9,192.2","9,117.6","6,648.7","7,035.9",,,,
745,Hyundai Motor India Ltd.,Total Capital Plus Liabilities Ann.,2%,6.2%,,"30,097.4","26,349.2","34,573.3","28,358.1","26,498.2","22,331.2","23,078.3",,,,
746,Hyundai Motor India Ltd.,Fixed Assets Ann.,18%,9.5%,,"11,823.5","8,267.3","7,487.1","7,200.3","8,001.2","7,519.4","6,137.5",,,,
747,Hyundai Motor India Ltd.,Total Non Current Assets Ann.,19.3%,10.4%,,"14,065","10,225.2","9,211.4","8,278.2","9,321.1","8,560.6","7,337",,,,
748,Hyundai Motor India Ltd.,Total Current Assets Ann.,-7.2%,3.1%,,"16,032.3","16,124","25,362","20,079.8","17,177.1","13,770.7","15,741.3",,,,
749,Hyundai Motor India Ltd.,Total Assets Ann.,2%,6.2%,,"30,097.4","26,349.2","34,573.3","28,358.1","26,498.2","22,331.2","23,078.3",,,,
750,Hyundai Motor India Ltd.,Contingent Liabilities plus Commitments Ann.,-,-,,-,"5,335.5","4,528.5","4,500.3","3,041.3","2,902.2","2,777.2",,,,
751,Hyundai Motor India Ltd.,Bonus Equity Share Capital Ann.,-,-,,-,,,,,,,,,,
752,Hyundai Motor India Ltd.,Non Current Investments Unquoted Book Value Ann.,-,-,,-,,,,137,137,137,,,,
753,Hyundai Motor India Ltd.,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
754,Pranik Logistics Ltd.,Total ShareHolders Funds Ann.,119.2%,65%,,37.9,11.4,7.4,3.6,3.3,3.1,0.5,0.3,,,
755,Pranik Logistics Ltd.,Minority Interest Liability Ann.,-,-,,-,-,-,-,-,-,-,-,,,
756,Pranik Logistics Ltd.,Total Non Current Liabilities Ann.,40.9%,94.7%,,2.8,2,1.9,1,0.1,0.1,2.4,1.5,,,
757,Pranik Logistics Ltd.,Total Current Liabilities Ann.,32%,68.3%,,21.6,22.2,14.3,9.4,5.5,1.6,2.7,1.3,,,
758,Pranik Logistics Ltd.,Total Capital Plus Liabilities Ann.,64.5%,66.3%,,62.3,35.7,23.5,14,9,4.9,5.6,3.2,,,
759,Pranik Logistics Ltd.,Fixed Assets Ann.,87.7%,95.6%,,8.6,4,3.8,1.3,0.2,0.3,0.5,0.2,,,
760,Pranik Logistics Ltd.,Total Non Current Assets Ann.,71%,51.9%,,10.5,5.2,4.7,2.1,1,1.3,1.4,1.1,,,
761,Pranik Logistics Ltd.,Total Current Assets Ann.,63.3%,70.5%,,51.8,30.4,18.8,11.9,8,3.6,4.1,2.1,,,
762,Pranik Logistics Ltd.,Total Assets Ann.,64.5%,66.3%,,62.3,35.7,23.5,14,9,4.9,5.6,3.2,,,
763,Pranik Logistics Ltd.,Contingent Liabilities plus Commitments Ann.,-,-,,-,0.9,,,,,0,0,,,
764,Pranik Logistics Ltd.,Bonus Equity Share Capital Ann.,-,-,,-,,,,,,,,,,
765,Pranik Logistics Ltd.,Non Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
766,Pranik Logistics Ltd.,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
767,Garuda Construction and Engineering Ltd.,Total ShareHolders Funds Ann.,99.6%,89.2%,,332.3,119,82.6,41.8,23,13.7,,,,,
768,Garuda Construction and Engineering Ltd.,Minority Interest Liability Ann.,-,-,,,-,-,-,-,-,,,,,
769,Garuda Construction and Engineering Ltd.,Total Non Current Liabilities Ann.,-72.4%,-66.4%,,0.2,0.2,9.7,9.5,31.4,46.6,,,,,
770,Garuda Construction and Engineering Ltd.,Total Current Liabilities Ann.,7.8%,-5%,,74.8,109.3,84.1,59.7,78.2,96.6,,,,,
771,Garuda Construction and Engineering Ltd.,Total Capital Plus Liabilities Ann.,54.2%,21%,,407.3,228.5,176.4,111,132.6,157,,,,,
772,Garuda Construction and Engineering Ltd.,Fixed Assets Ann.,-2.3%,2.6%,,4.1,3.9,4.1,4.4,3.5,3.6,,,,,
773,Garuda Construction and Engineering Ltd.,Total Non Current Assets Ann.,8.9%,0.3%,,38.1,27.1,29.8,29.5,28.5,37.6,,,,,
774,Garuda Construction and Engineering Ltd.,Total Current Assets Ann.,65.5%,25.3%,,369.2,201.4,146.5,81.5,104.1,119.4,,,,,
775,Garuda Construction and Engineering Ltd.,Total Assets Ann.,54.2%,21%,,407.3,228.5,176.4,111,132.6,157,,,,,
776,Garuda Construction and Engineering Ltd.,Contingent Liabilities plus Commitments Ann.,-,-,,-,,,,,,,,,,
777,Garuda Construction and Engineering Ltd.,Bonus Equity Share Capital Ann.,-,-,,-,31,6.1,6.1,6.1,4.6,,,,,
778,Garuda Construction and Engineering Ltd.,Non Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,7.6,,,,,
779,Garuda Construction and Engineering Ltd.,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
780,Shiv Texchem Ltd.,Total ShareHolders Funds Ann.,46.1%,,,332.8,192.9,122.8,106.7,,,,,,,
781,Shiv Texchem Ltd.,Minority Interest Liability Ann.,-,,,-,-,-,-,,,,,,,
782,Shiv Texchem Ltd.,Total Non Current Liabilities Ann.,16.3%,,,94.9,66.9,60.1,60.3,,,,,,,
783,Shiv Texchem Ltd.,Total Current Liabilities Ann.,47.3%,,,825.8,538.9,419.5,258.4,,,,,,,
784,Shiv Texchem Ltd.,Total Capital Plus Liabilities Ann.,43.4%,,,"1,253.6",798.7,602.4,425.4,,,,,,,
785,Shiv Texchem Ltd.,Fixed Assets Ann.,31%,,,0.9,0.9,1,0.4,,,,,,,
786,Shiv Texchem Ltd.,Total Non Current Assets Ann.,1.2%,,,2.8,1.8,1.7,2.7,,,,,,,
787,Shiv Texchem Ltd.,Total Current Assets Ann.,43.6%,,,"1,250.8",796.9,600.7,422.7,,,,,,,
788,Shiv Texchem Ltd.,Total Assets Ann.,43.4%,,,"1,253.6",798.7,602.4,425.4,,,,,,,
789,Shiv Texchem Ltd.,Contingent Liabilities plus Commitments Ann.,-,,,-,104.7,79.5,15.5,,,,,,,
790,Shiv Texchem Ltd.,Bonus Equity Share Capital Ann.,-,,,-,,,,,,,,,,
791,Shiv Texchem Ltd.,Non Current Investments Unquoted Book Value Ann.,-,,,-,,0,0,,,,,,,
792,Shiv Texchem Ltd.,Current Investments Unquoted Book Value Ann.,-,,,-,,,,,,,,,,
793,Khyati Global Ventures Ltd.,Total ShareHolders Funds Ann.,61.2%,,,30.6,11.9,9.4,7.3,,,,,,,
794,Khyati Global Ventures Ltd.,Minority Interest Liability Ann.,-,,,-,-,-,-,,,,,,,
795,Khyati Global Ventures Ltd.,Total Non Current Liabilities Ann.,-25.9%,,,1.3,1.1,2.3,3.2,,,,,,,
796,Khyati Global Ventures Ltd.,Total Current Liabilities Ann.,3.2%,,,26.6,39.8,23,24.2,,,,,,,
797,Khyati Global Ventures Ltd.,Total Capital Plus Liabilities Ann.,19%,,,58.5,52.8,34.6,34.7,,,,,,,
798,Khyati Global Ventures Ltd.,Fixed Assets Ann.,0%,,,2.2,1.7,2,2.2,,,,,,,
799,Khyati Global Ventures Ltd.,Total Non Current Assets Ann.,7%,,,6.5,5.8,6,5.3,,,,,,,
800,Khyati Global Ventures Ltd.,Total Current Assets Ann.,20.9%,,,52,47,28.6,29.4,,,,,,,
801,Khyati Global Ventures Ltd.,Total Assets Ann.,19%,,,58.5,52.8,34.6,34.7,,,,,,,
802,Khyati Global Ventures Ltd.,Contingent Liabilities plus Commitments Ann.,-,,,,,,,,,,,,,
803,Khyati Global Ventures Ltd.,Bonus Equity Share Capital Ann.,71%,,,0.5,0.5,0.1,0.1,,,,,,,
804,Khyati Global Ventures Ltd.,Non Current Investments Unquoted Book Value Ann.,15.4%,,,4,3.8,3.2,2.6,,,,,,,
805,Khyati Global Ventures Ltd.,Current Investments Unquoted Book Value Ann.,-,,,,,,,,,,,,,
806,Neopolitan Pizza,Total ShareHolders Funds Ann.,51.7%,-,,28.3,15.9,13.8,8.1,,,,,,0.7,1
807,Neopolitan Pizza,Minority Interest Liability Ann.,-,-,,-,,-,-,,,,,,-,-
808,Neopolitan Pizza,Total Non Current Liabilities Ann.,-34.9%,-,,0.8,0.8,0.9,2.9,,,,,,1.8,0.4
809,Neopolitan Pizza,Total Current Liabilities Ann.,63%,-,,9.1,5.7,3.4,2.1,,,,,,1.4,2.1
810,Neopolitan Pizza,Total Capital Plus Liabilities Ann.,43.2%,-,,38.2,22.4,18.1,13,,,,,,4,3.5
811,Neopolitan Pizza,Fixed Assets Ann.,18.8%,-,,4.7,2,2.4,2.8,,,,,,1.8,1.5
812,Neopolitan Pizza,Total Non Current Assets Ann.,30.2%,-,,8.6,5.2,2.8,3.9,,,,,,2.5,1.9
813,Neopolitan Pizza,Total Current Assets Ann.,48.2%,-,,29.6,17.2,15.4,9.1,,,,,,1.5,1.6
814,Neopolitan Pizza,Total Assets Ann.,43.2%,-,,38.2,22.4,18.1,13,,,,,,4,3.5
815,Neopolitan Pizza,Contingent Liabilities plus Commitments Ann.,-,-,,-,,,,,,,,,,
816,Neopolitan Pizza,Bonus Equity Share Capital Ann.,-,-,,-,0.2,0.2,0.2,,,,,,0.2,0.2
817,Neopolitan Pizza,Non Current Investments Unquoted Book Value Ann.,-,-,,-,3,,,,,,,,,
818,Neopolitan Pizza,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
819,Subam Papers Ltd.,Total ShareHolders Funds Ann.,24.5%,22.2%,,320.1,199,165.6,165.9,139.9,117.3,,,,,
820,Subam Papers Ltd.,Minority Interest Liability Ann.,-,-,,0,0,0,0,0,,,,,,
821,Subam Papers Ltd.,Total Non Current Liabilities Ann.,-2.5%,55.4%,,95.2,99.9,105.9,102.8,2.8,10.5,,,,,
822,Subam Papers Ltd.,Total Current Liabilities Ann.,9.1%,25.6%,,162.8,161.6,142.8,125.5,51.6,52,,,,,
823,Subam Papers Ltd.,Total Capital Plus Liabilities Ann.,13.6%,26.3%,,578.1,460.5,414.4,394.2,194.3,179.7,,,,,
824,Subam Papers Ltd.,Fixed Assets Ann.,19.1%,48.7%,,280.2,246,215.8,165.9,39.1,38.5,,,,,
825,Subam Papers Ltd.,Total Non Current Assets Ann.,15.5%,44.9%,,315,264.4,239.3,204.7,69.6,49.3,,,,,
826,Subam Papers Ltd.,Total Current Assets Ann.,11.6%,15.1%,,263.1,196.1,175,189.5,124.8,130.5,,,,,
827,Subam Papers Ltd.,Total Assets Ann.,13.6%,26.3%,,578.1,460.5,414.4,394.2,194.3,179.7,,,,,
828,Subam Papers Ltd.,Contingent Liabilities plus Commitments Ann.,-,-,,-,34.9,,,,,,,,,
829,Subam Papers Ltd.,Bonus Equity Share Capital Ann.,-,-,,-,,,,,,,,,,
830,Subam Papers Ltd.,Non Current Investments Unquoted Book Value Ann.,-,-,,-,10.5,10.1,9.7,9.1,8.1,,,,,
831,Subam Papers Ltd.,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
832,Paramount Dye Tec Ltd.,Total ShareHolders Funds Ann.,189.1%,,,62.8,30.3,5.5,2.6,2.4,,,,,,
833,Paramount Dye Tec Ltd.,Minority Interest Liability Ann.,-,,,-,-,-,-,-,,,,,,
834,Paramount Dye Tec Ltd.,Total Non Current Liabilities Ann.,-3.9%,,,2.4,0.8,2.4,2.7,1.6,,,,,,
835,Paramount Dye Tec Ltd.,Total Current Liabilities Ann.,29.5%,,,20.2,24.4,10.4,9.3,5.5,,,,,,
836,Paramount Dye Tec Ltd.,Total Capital Plus Liabilities Ann.,80.2%,,,85.4,55.5,18.3,14.6,9.4,,,,,,
837,Paramount Dye Tec Ltd.,Fixed Assets Ann.,99.8%,,,35.9,16.8,4.3,4.5,3.2,,,,,,
838,Paramount Dye Tec Ltd.,Total Non Current Assets Ann.,100.4%,,,37,16.9,4.4,4.6,3.3,,,,,,
839,Paramount Dye Tec Ltd.,Total Current Assets Ann.,69.2%,,,48.4,38.6,13.9,10,6.1,,,,,,
840,Paramount Dye Tec Ltd.,Total Assets Ann.,80.2%,,,85.4,55.5,18.3,14.6,9.4,,,,,,
841,Paramount Dye Tec Ltd.,Contingent Liabilities plus Commitments Ann.,-,,,-,,,,,,,,,,
