,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,TTM,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
770,Sotac Pharma,Cash from Financing Act. Ann.,-,55%,,16.1,29.5,13.1,-2.8,3.4,1.8,,,,,
771,Sotac Pharma,Net Cash Flow Ann.,-,-,,-1.9,-6.3,9.6,,-0.2,-0.3,,,,,
772,Maiden Forgings,Cash from Operating Act. Ann.,20.1%,,,4.5,-12,2.3,2.6,,,,,-4.8,,
773,Maiden Forgings,Cash from Investing Act. Ann.,-,,,-9,-7.3,-2.1,-2.3,,,,,-8.2,,
774,Maiden Forgings,Cash from Financing Act. Ann.,-,,,4.7,18.6,,-0.9,,,,,13.4,,
775,Maiden Forgings,Net Cash Flow Ann.,-,,,0.2,-0.7,0.2,-0.6,,,,,0.4,,
776,Udayshivakumar Infra,Cash from Operating Act. Ann.,-,-,,-8.1,-51.5,19.9,32,17.2,21.4,,,,,
777,Udayshivakumar Infra,Cash from Investing Act. Ann.,-,-,,-8.7,-18.3,-21.4,-16.7,1.5,-6.8,,,,,
778,Udayshivakumar Infra,Cash from Financing Act. Ann.,-,-,,15.4,-8.3,66.2,-5.3,-13.7,-14.9,,,,,
779,Udayshivakumar Infra,Net Cash Flow Ann.,-,-,,-1.3,-78.1,64.7,10,5,-0.3,,,,,
780,Dev Labtech Venture,Cash from Operating Act. Ann.,-,-,,,-9.3,-5.7,0.4,-0.1,0.3,,,,,
781,Dev Labtech Venture,Cash from Investing Act. Ann.,-,-,,,-1.8,-4.2,0.4,-0,-0,,,,,
782,Dev Labtech Venture,Cash from Financing Act. Ann.,278%,-,,,5.4,15.6,-0.7,0.1,-0.3,,,,,
783,Dev Labtech Venture,Net Cash Flow Ann.,-,-,,-,-5.6,5.7,0,-0,0,,,,,
784,Command Polymers,Cash from Operating Act. Ann.,-,-,,-1.4,-5.1,5.9,-3,-1.8,1.1,,,,,
785,Command Polymers,Cash from Investing Act. Ann.,3.2%,-,,2.2,-4,-6.3,2,-0.7,-0.8,,,,,
786,Command Polymers,Cash from Financing Act. Ann.,-,-,,-0.8,2.1,7.6,1,2.4,-0.4,,,,,
787,Command Polymers,Net Cash Flow Ann.,-,-,,0,-6.9,7.2,0,-0,-0.1,,,,,
788,Nirman Agri Genetics,Cash from Operating Act. Ann.,-,,,-31.4,4.8,0.1,-0.1,-0.3,,,,,,
789,Nirman Agri Genetics,Cash from Investing Act. Ann.,-,,,9.4,-1.9,-20.7,-0,,,,,,,
790,Nirman Agri Genetics,Cash from Financing Act. Ann.,436.4%,,,46.3,-1.5,19.8,0.3,1,,,,,,
791,Nirman Agri Genetics,Net Cash Flow Ann.,395.3%,,,24.3,1.4,-0.8,0.2,0.7,,,,,,
792,Quality Foils,Cash from Operating Act. Ann.,,,,-1.9,14.9,9,,,,,,,,
793,Quality Foils,Cash from Investing Act. Ann.,,,,-19.6,-8.8,-0.3,,,,,,,,
794,Quality Foils,Cash from Financing Act. Ann.,,,,21.7,-10.8,-4.5,,,,,,,,
795,Quality Foils,Net Cash Flow Ann.,,,,0.2,-4.7,4.2,,,,,,,,
796,Bright Outdoor Media,Cash from Operating Act. Ann.,-8.2%,,,5.1,-18.1,-12.4,6.6,,0.8,,,,,
797,Bright Outdoor Media,Cash from Investing Act. Ann.,-,,,-19.7,7.7,-18.6,0.2,,1.5,,,,,
798,Bright Outdoor Media,Cash from Financing Act. Ann.,-,,,-13.8,11.1,61.5,-7,,-2.9,,,,,
799,Bright Outdoor Media,Net Cash Flow Ann.,-,,,-28.4,0.7,30.6,-0.2,,-0.7,,,,,
800,Global Surfaces,Cash from Operating Act. Ann.,-,-,,-31.2,-37.3,27,28.2,32.1,53.7,,,,,
801,Global Surfaces,Cash from Investing Act. Ann.,-,-,,-6,9,-205.3,-28.1,-8,-10.5,,,,,
802,Global Surfaces,Cash from Financing Act. Ann.,-,-,,37.4,24.3,182.7,-3.5,-19.3,-45.7,,,,,
803,Global Surfaces,Net Cash Flow Ann.,-,-,,0.2,-3.9,4.5,-3.4,4.9,-2.5,,,,,
804,Labelkraft Tech,Cash from Operating Act. Ann.,-,,,1.9,1.6,1.7,,,,,,,,
805,Labelkraft Tech,Cash from Investing Act. Ann.,-,,,-3.9,-2,-8.1,,,,,,,,
806,Labelkraft Tech,Cash from Financing Act. Ann.,-47.7%,,,0.1,-1.1,8,,,,,,,,
807,Labelkraft Tech,Net Cash Flow Ann.,-,,,-1.9,-1.5,1.6,,,,,,,,
808,Sudarshan Pharma,Cash from Operating Act. Ann.,-,134.2%,,35.2,6,-28.8,-3.7,2.7,0.5,-1,-0,-1.6,,
809,Sudarshan Pharma,Cash from Investing Act. Ann.,-,-,,-20.4,-5.5,-25.7,-1.5,-1.4,-2.5,-3.5,-0,-0.3,,
810,Sudarshan Pharma,Cash from Financing Act. Ann.,-,-,,-14.5,-12.1,65.9,4.3,-1.4,-0.3,8,-0.7,2.4,,
811,Sudarshan Pharma,Net Cash Flow Ann.,-,-,,0.4,-11.6,11.5,-0.9,-0.1,-2.3,3.5,-0.7,0.5,,
812,VELS Film Intl,Cash from Operating Act. Ann.,-1.9%,-,,32.1,21.3,-38.4,34,14.2,-0.1,,,,,
813,VELS Film Intl,Cash from Investing Act. Ann.,-,-,,67.2,-53.4,-41.7,-87.4,-23.5,,,,,,
814,VELS Film Intl,Cash from Financing Act. Ann.,-,-,,-81.9,30.7,87,54,9.3,0.1,,,,,
815,VELS Film Intl,Net Cash Flow Ann.,191.8%,-,,17.4,-1.4,7,0.7,0,,,,,,
816,MCON Rasayan,Cash from Operating Act. Ann.,-,-,,-14.1,3.9,-5.3,-2.1,0.3,-0,-0,,,,
817,MCON Rasayan,Cash from Investing Act. Ann.,-,-,,-2,-9.5,-4.7,-1.5,-0.3,-0.1,-0.6,,,,
818,MCON Rasayan,Cash from Financing Act. Ann.,69%,179%,,16.9,6,10.1,3.5,0,0.1,0.7,,,,
819,MCON Rasayan,Net Cash Flow Ann.,-,-,,0.7,0.4,0.2,-0.1,0,-0,0,,,,
820,Prospect Commodities,Cash from Operating Act. Ann.,-,,,-3.2,-0.2,-4.7,,,,,,,,
821,Prospect Commodities,Cash from Investing Act. Ann.,-,,,-3.7,-0.3,-0.4,,,,,,,,
822,Prospect Commodities,Cash from Financing Act. Ann.,-,,,7.8,-0.5,6.7,0,,,,,,,
823,Prospect Commodities,Net Cash Flow Ann.,-,,,1,-1,1.6,0,,,,,,,
824,Systango Tech,Cash from Operating Act. Ann.,33.6%,26.7%,,12.4,8.7,3.6,5.2,7.3,3.8,,,,,
825,Systango Tech,Cash from Investing Act. Ann.,-,-,,2.4,-39.7,-5.6,-1.9,-6.1,-2.7,,,,,
826,Systango Tech,Cash from Financing Act. Ann.,-,-,,0.8,-0.3,32,,-0,-0.6,,,,,
827,Systango Tech,Net Cash Flow Ann.,65.8%,98.7%,,15.5,-31.2,30.1,3.4,1.1,0.5,,,,,
828,Vertexplus Tech,Cash from Operating Act. Ann.,-,-,,-0.5,0.6,-5,1.3,4.2,0.7,,,,,
829,Vertexplus Tech,Cash from Investing Act. Ann.,-,-,,-0.9,3.7,-11.8,-2.6,-2.5,-2.8,,,,,
830,Vertexplus Tech,Cash from Financing Act. Ann.,157.1%,-,,1.7,-4.4,16.9,0.1,-0.3,-0.6,,,,,
831,Vertexplus Tech,Net Cash Flow Ann.,-,-,,0.3,-0.2,0.1,-1.2,1.5,-2.7,,,,,
832,Divgi Torqtransfer,Cash from Operating Act. Ann.,-11.7%,-1.4%,,35.2,32.5,40.8,51.1,27,37.8,46,,,29.4,19.4
833,Divgi Torqtransfer,Cash from Investing Act. Ann.,-,-,,-42.5,6.1,-213.1,-51.1,-24.6,-24.2,-90,,,-30.2,-0
834,Divgi Torqtransfer,Cash from Financing Act. Ann.,-,-,,-8.8,-11.7,159.7,-2.9,-2.6,-5.3,48.3,,,-14.6,-10.1
835,Divgi Torqtransfer,Net Cash Flow Ann.,-,-,,-16.1,26.8,-12.6,-2.9,-0.2,8.3,4.3,,,-15.4,9.3
836,ITCONS E-Solutions,Cash from Operating Act. Ann.,-,-,,-22.9,-1.7,-0.8,-0.3,-38.8,0.5,0.9,,,,
837,ITCONS E-Solutions,Cash from Investing Act. Ann.,-,-,,-0.7,-1.3,-0.5,-0,23,-0.2,-0.8,,,,
838,ITCONS E-Solutions,Cash from Financing Act. Ann.,-,-,,22.5,1.6,6.3,-0.1,-10.6,-0.1,-0.1,,,,
839,ITCONS E-Solutions,Net Cash Flow Ann.,-,-,,-1.1,-1.3,5.1,-0.4,-26.4,0.2,0.1,,,,
840,ResGen,Cash from Operating Act. Ann.,-,-,,7.5,5.1,-14.1,-1.4,1.7,-1.7,,,,,
841,ResGen,Cash from Investing Act. Ann.,-,-,,-1.1,-1.1,-21.9,0.5,-10.9,0,,,,,
842,ResGen,Cash from Financing Act. Ann.,-,-,,-4.7,-4,35.9,0.8,9.3,1.7,,,,,
843,ResGen,Net Cash Flow Ann.,-,-,,1.8,-0,0,-0.1,0.1,-0,,,,,
844,SVJ Enterprises,Cash from Operating Act. Ann.,-,-,,-1.4,-1.3,-6.3,0.8,0.8,-0,,,,,
845,SVJ Enterprises,Cash from Investing Act. Ann.,-,-,,-0,-0.3,-2.1,-0.1,-1.2,-0.1,,,,,
846,SVJ Enterprises,Cash from Financing Act. Ann.,65.1%,93.3%,,2.7,0.5,10.4,0.6,0.4,0.1,,,,,
847,SVJ Enterprises,Net Cash Flow Ann.,0%,-,,1.3,-1.1,2.1,1.3,0,,,,,,
848,Srivasavi Adhesive Tapes,Cash from Operating Act. Ann.,-,-8.5%,,1.8,-0.5,-0.1,-2,5,2.8,,,,,
849,Srivasavi Adhesive Tapes,Cash from Investing Act. Ann.,-,-,,-0.7,0.1,-9.2,-1.3,-1.7,-0.6,,,,,
850,Srivasavi Adhesive Tapes,Cash from Financing Act. Ann.,-,-,,-1.1,0.6,9.4,1.8,-2,-1.8,,,,,
851,Srivasavi Adhesive Tapes,Net Cash Flow Ann.,-,-,,0,0.2,0,-1.6,1.3,0.3,,,,,
852,Amanaya Ventures,Cash from Operating Act. Ann.,0%,-,,0.4,-1.7,-1.2,0.4,-0.1,-0.5,0.6,,,,
853,Amanaya Ventures,Cash from Investing Act. Ann.,-,-,,-0,0,-0,-0.1,,0,-0,,,,
854,Amanaya Ventures,Cash from Financing Act. Ann.,-,-,,-0,-0,3,0.1,,,,,,,
855,Amanaya Ventures,Net Cash Flow Ann.,0%,-,,0.4,-1.7,1.8,0.4,-0.1,-0.5,0.6,,,,
856,Patron Exim,Cash from Operating Act. Ann.,-,-,,-0,-0.3,-22.8,1,-0.9,2,,,,,
857,Patron Exim,Cash from Investing Act. Ann.,-,-,,,,-8.7,,-0,,,,,,
858,Patron Exim,Cash from Financing Act. Ann.,-,-,,-0,0.2,31.8,-1,0.9,-2,,,,,
859,Patron Exim,Net Cash Flow Ann.,-,-,,-0,-0,0.3,,,-0,,,,,
860,Viaz Tyres,Cash from Operating Act. Ann.,-,-,,-2.7,3.7,-12.6,-1.1,4.5,-10.7,,,,,
861,Viaz Tyres,Cash from Investing Act. Ann.,-,-,,-0.6,-2.1,-0.2,-1.1,-1,-7.8,,,,,
862,Viaz Tyres,Cash from Financing Act. Ann.,-34.1%,-49.6%,,0.6,1.5,12.7,2.1,-3.4,18.5,,,,,
863,Viaz Tyres,Net Cash Flow Ann.,-,-,,-2.7,3.1,-0.1,-0.1,0.1,0.1,,,,,
864,Macfos,Cash from Operating Act. Ann.,-,-,,-24.6,5,5.5,-0.5,0.3,0.5,,,,,
865,Macfos,Cash from Investing Act. Ann.,-,-,,-12.1,-5.8,-5.1,-0.5,-0.1,-0.6,,,,,
866,Macfos,Cash from Financing Act. Ann.,173%,125%,,34.6,0.3,-0.6,1.7,-0.4,0.6,,,,,
867,Macfos,Net Cash Flow Ann.,-,-,,-2.1,-0.5,-0.2,0.8,-0.2,0.5,,,,,
868,Sealmatic,Cash from Operating Act. Ann.,-,-,,-2.8,-7.7,-24.5,3.8,4.9,4.4,,,,,
869,Sealmatic,Cash from Investing Act. Ann.,-,-,,-0.3,13.7,-7.5,-2.4,-2.9,-2.9,,,,,
870,Sealmatic,Cash from Financing Act. Ann.,-,-,,-0,-2.5,41.2,-1.9,-0.2,-0.4,,,,,
871,Sealmatic,Net Cash Flow Ann.,-,-,,-3.1,3.5,9.3,-0.4,1.8,1.1,,,,,
872,Agarwal Float Glass,Cash from Operating Act. Ann.,-7.2%,-,,1.6,-0.8,-5,2,0.1,-8.6,,,,,
873,Agarwal Float Glass,Cash from Investing Act. Ann.,-,-,,-4.5,-0.1,-0,-0,-0,-0.5,,,,,
874,Agarwal Float Glass,Cash from Financing Act. Ann.,-,-21.8%,,2.8,1,5.3,-1.3,-0.6,9.6,,,,,
875,Agarwal Float Glass,Net Cash Flow Ann.,-,-,,-0.1,0.1,0.3,0.7,-0.5,0.5,,,,,
876,Indong Tea Company,Cash from Operating Act. Ann.,-,-,,-8.9,3.4,-3.2,3.5,0.6,3.6,4.9,5.6,-1.3,0.8,-2.8
877,Indong Tea Company,Cash from Investing Act. Ann.,-,-,,-2.8,-5.2,-8,-2.8,-0.7,-3.7,-4.4,-3.3,-1.7,-1.8,-1.6
878,Indong Tea Company,Cash from Financing Act. Ann.,-,130.1%,,12.9,1.8,11.2,-0.7,,0.2,-0.6,-2.2,2.9,1,4.5
879,Indong Tea Company,Net Cash Flow Ann.,-,64.4%,,1.2,0,-0,0,-0.1,0.1,-0.1,0.2,-0.1,0,0
880,Lead Reclaim & Rubber,Cash from Operating Act. Ann.,-,-,,-0.4,0.4,-0.5,-0.4,0.5,0.7,,,,,
881,Lead Reclaim & Rubber,Cash from Investing Act. Ann.,-,-,,-8.1,-2.1,-4.8,-0.3,-0.1,,,,,,
882,Lead Reclaim & Rubber,Cash from Financing Act. Ann.,132.1%,-,,7.5,1.1,6.9,0.6,-0.1,-0.8,,,,,
883,Lead Reclaim & Rubber,Net Cash Flow Ann.,-,-,,-0.9,-0.6,1.7,-0.2,0.3,-0.1,,,,,
884,Shera Energy,Cash from Operating Act. Ann.,-,1.7%,,11.4,15.2,11,-4.2,22.6,10.5,9.5,9,9,8.2,15.3
885,Shera Energy,Cash from Investing Act. Ann.,-,-,,-32.4,-8.5,0.9,-3,-0.2,-2.6,-0.6,-4,-0.2,-1.7,-6.7
886,Shera Energy,Cash from Financing Act. Ann.,144%,-,,66.8,-6.2,-9.4,4.6,-22.2,-8.4,-6.4,-3.8,-11.6,-3.8,-9.4
887,Shera Energy,Net Cash Flow Ann.,-,-,,45.9,0.6,2.5,-2.7,0.2,-0.5,2.6,1.2,-2.8,2.7,-0.8
888,Earthstahl & Alloys,Cash from Operating Act. Ann.,-,-,,-0.7,7.8,12,7.9,4.4,2.5,3.6,,,,
889,Earthstahl & Alloys,Cash from Investing Act. Ann.,-,-,,-4.5,-12.6,-12.7,-6.9,-1,-1.6,-0.6,,,,
890,Earthstahl & Alloys,Cash from Financing Act. Ann.,-,-,,4.2,-1.3,7.7,-1.6,-2.8,-0.9,-3.2,,,,
891,Earthstahl & Alloys,Net Cash Flow Ann.,-,-,,-1,-6.1,7,-0.5,0.7,-0,-0.1,,,,
892,Gayatri Rubbers,Cash from Operating Act. Ann.,-,-,,-1.5,-0.3,-5.2,-1.5,-1.5,0.3,,,,,
893,Gayatri Rubbers,Cash from Investing Act. Ann.,-,-,,-0.7,-1.5,-1.4,-0,,-0.1,,,,,
894,Gayatri Rubbers,Cash from Financing Act. Ann.,4.3%,-,,1.7,0.2,8.6,1.5,1.3,-0.2,,,,,
895,Gayatri Rubbers,Net Cash Flow Ann.,-,-,,-0.4,-1.6,2,0,-0.2,-0,,,,,
896,Transvoy Logistics,Cash from Operating Act. Ann.,-,-,,0,-3.2,1,0.1,-,-,,,,,
897,Transvoy Logistics,Cash from Investing Act. Ann.,-,-,,-4,-2.4,-2.1,-0.1,-,-,,,,,
898,Transvoy Logistics,Cash from Financing Act. Ann.,-,-,,4.4,3.9,4.3,-0.3,-,-,,,,,
899,Transvoy Logistics,Net Cash Flow Ann.,-,-,,0.4,-1.7,3.2,-0.2,-,-,,,,,
900,Dharni Capital,Cash from Operating Act. Ann.,-30.7%,-,,0.3,3.5,1.1,0.9,0.3,0,,,,,
901,Dharni Capital,Cash from Investing Act. Ann.,-,-,,-6.7,-10,-1.4,-1.1,-0.1,-0,,,,,
902,Dharni Capital,Cash from Financing Act. Ann.,15.6%,-,,1.7,,10.7,1.1,-0.1,-0,,,,,
903,Dharni Capital,Net Cash Flow Ann.,-,-,,-4.8,-6.5,10.4,0.8,,-0,,,,,
904,Aristo Bio-Tech,Cash from Operating Act. Ann.,13.7%,30.9%,,10,7.6,-2.8,6.8,2.3,2.6,7.1,,,,
905,Aristo Bio-Tech,Cash from Investing Act. Ann.,-,-,,-5.2,-6.6,-3.8,-3.2,-2,-2.2,-2.8,,,,
906,Aristo Bio-Tech,Cash from Financing Act. Ann.,-,-,,-4.4,-2.2,8,-3.3,-0.7,-0.3,-4.5,,,,
907,Aristo Bio-Tech,Net Cash Flow Ann.,18.6%,38%,,0.5,-1.2,1.4,0.3,-0.4,0.1,-0.2,,,,
908,Ducol Organics & Colours,Cash from Operating Act. Ann.,91.7%,33.8%,,17.6,11.5,5.4,2.5,9.6,4.1,,,,,
909,Ducol Organics & Colours,Cash from Investing Act. Ann.,-,-,,13.7,-7.2,-27.5,-3.3,-0.7,-1.2,,,,,
910,Ducol Organics & Colours,Cash from Financing Act. Ann.,227.9%,-,,14.1,-6.6,28,0.4,-9.3,-1.6,,,,,
911,Ducol Organics & Colours,Net Cash Flow Ann.,-,106.8%,,45.4,-2.2,5.9,-0.4,-0.4,1.2,,,,,
912,Logica Infoway,Cash from Operating Act. Ann.,-2.2%,22.4%,,8.5,23.4,-6.8,9.1,-4.7,3.1,3.7,,,,
913,Logica Infoway,Cash from Investing Act. Ann.,-,-,,-11.6,-11.9,-0.6,-2.9,-0.1,-0,-0.9,,,,
914,Logica Infoway,Cash from Financing Act. Ann.,-,-,,3,-11.3,7,-5.8,4.1,-2.4,-3.2,,,,
915,Logica Infoway,Net Cash Flow Ann.,-,-,,-0.1,0.2,-0.4,0.4,-0.7,0.7,-0.4,,,,
916,Chaman Metallics,Cash from Operating Act. Ann.,-,-,,-51.9,20.1,12.4,-5.9,8.1,-6.5,9.7,-0.3,-0.8,-0.9,-3
917,Chaman Metallics,Cash from Investing Act. Ann.,-,-,,-175.2,-148.6,-6.4,-3.5,-1,-5.9,0.1,0.2,0.1,0,0.8
918,Chaman Metallics,Cash from Financing Act. Ann.,190.1%,77.2%,,227,106.5,15.9,9.3,-8.1,13,-9.6,0.3,-0.2,1.1,2.2
919,Chaman Metallics,Net Cash Flow Ann.,-,-,,-0.1,-22,21.9,-0,-1,0.7,0.3,0.1,-0.9,0.2,-0
920,Sah Polymers,Cash from Operating Act. Ann.,-,,,7.6,0.2,-17,-0.8,,,,,,,
921,Sah Polymers,Cash from Investing Act. Ann.,-,,,-5.5,-4.5,-24,-10.8,,,,,,,
922,Sah Polymers,Cash from Financing Act. Ann.,-,,,-5.4,-5.5,45.6,11.1,,,,,,,
923,Sah Polymers,Net Cash Flow Ann.,-,,,-3.4,-9.8,4.6,-0.5,,,,,,,
924,Rex Sealing,Cash from Operating Act. Ann.,-,-,,-1.6,-0.3,-1.1,0.2,1.6,2.6,0.9,1.1,1.1,,
925,Rex Sealing,Cash from Investing Act. Ann.,-,-,,-7.2,-0.9,0.2,-0.2,-0.2,-0.2,-0.2,-0.9,-0.4,,
926,Rex Sealing,Cash from Financing Act. Ann.,-,-,,8.8,1.3,0.9,,-1.4,-2.4,-0.7,-0.2,-0.6,,
927,Rex Sealing,Net Cash Flow Ann.,-,-,,-0,0.1,0,-0,0,0,0,-0,-0,,
928,SVS Ventures,Cash from Operating Act. Ann.,-,-,,1,-3.1,-17.8,,,,,,,,
929,SVS Ventures,Cash from Investing Act. Ann.,-,-,,-0.9,3.6,-12.2,,,,,,,,
930,SVS Ventures,Cash from Financing Act. Ann.,-,-,,-0,-0.5,30.2,,,,,,,,
931,SVS Ventures,Net Cash Flow Ann.,-,-,,0.1,0.1,0.1,,,,,,,,
932,Anlon Technology,Cash from Operating Act. Ann.,-,-,,-16.7,2.1,-9.3,-0.3,0.3,2.4,,,,,
933,Anlon Technology,Cash from Investing Act. Ann.,-,-,,-10.3,-4.3,-0.1,-2.3,-0.1,-1.9,,,,,
934,Anlon Technology,Cash from Financing Act. Ann.,91.5%,204.1%,,26,-0,11.9,3.7,1.2,0.1,,,,,
935,Anlon Technology,Net Cash Flow Ann.,-,-,,-1.1,-2.3,2.6,1,1.4,0.6,,,,,
936,RBM Infracon,Cash from Operating Act. Ann.,-,-,,-3.4,-51.7,-4,0.8,-0.4,0.8,,,,,
937,RBM Infracon,Cash from Investing Act. Ann.,-,-,,-20.5,-1.9,-2.7,-1,-0.6,-2.1,,,,,
938,RBM Infracon,Cash from Financing Act. Ann.,-,82.1%,,22,61.1,7,-0.2,1.4,1.1,,,,,
939,RBM Infracon,Net Cash Flow Ann.,-,-,,-2,7.5,0.3,-0.4,0.4,-0.2,,,,,
940,Radiant Cash Mgmt,Cash from Operating Act. Ann.,11.7%,1.2%,,43.4,40.6,74.2,31.1,27.6,40.9,,,,,
941,Radiant Cash Mgmt,Cash from Investing Act. Ann.,-,-,,-24.4,8,-72.9,-2.3,25.7,5.8,,,,,
942,Radiant Cash Mgmt,Cash from Financing Act. Ann.,-,-,,52.6,-20.4,26.4,-12.3,-37.4,-22.7,,,,,
943,Radiant Cash Mgmt,Net Cash Flow Ann.,63.4%,24.5%,,71.6,28.3,27.8,16.4,15.9,23.9,,,,,
944,Homesfy Realty,Cash from Operating Act. Ann.,28.7%,-,,3.2,-5.5,-4,1.5,0.1,0,,,,,
945,Homesfy Realty,Cash from Investing Act. Ann.,-,-,,-1.1,-1.6,0.1,-1.5,-0,,,,,,
946,Homesfy Realty,Cash from Financing Act. Ann.,259.6%,-,,9.3,-0.1,24.4,0.2,,,,,,,
947,Homesfy Realty,Net Cash Flow Ann.,284.9%,-,,11.4,-7.3,20.5,0.2,0.1,0,,,,,
0,Unimech Aerospace,Cash from Operating Act. Ann.,278.6%,87.6%,,81.4,23.6,1.4,1.5,-1.5,3.5,,,,,
1,Unimech Aerospace,Cash from Investing Act. Ann.,-,-,,-461.3,-23.9,-5.9,0.8,-1.3,-2.2,,,,,
2,Unimech Aerospace,Cash from Financing Act. Ann.,-,274.3%,,514.5,5.6,2.9,-0.2,0.3,0.7,,,,,
3,Unimech Aerospace,Net Cash Flow Ann.,294.1%,132.1%,,134.7,5.3,-1.6,2.2,-2.5,2,,,,,
4,Senores Pharmaceuticals Ltd.,Cash from Operating Act. Ann.,-,,,-45.9,-19.9,-1.1,-10.5,-2.9,,,,,,
5,Senores Pharmaceuticals Ltd.,Cash from Investing Act. Ann.,-,,,-429.5,-54.7,-48.3,-24.4,-4.4,,,,,,
6,Senores Pharmaceuticals Ltd.,Cash from Financing Act. Ann.,150.4%,,,573.1,87,46.3,36.5,8.5,,,,,,
7,Senores Pharmaceuticals Ltd.,Net Cash Flow Ann.,293.8%,,,97.7,12.5,-3.1,1.6,1.3,,,,,,
8,Carraro India Ltd.,Cash from Operating Act. Ann.,-7.3%,,,76.3,112.2,80.2,95.8,,,,,,,
9,Carraro India Ltd.,Cash from Investing Act. Ann.,-,,,-50.5,-84.7,-61.8,-59.5,,,,,,,
10,Carraro India Ltd.,Cash from Financing Act. Ann.,-,,,-59.9,-30.2,-15.5,8.5,,,,,,,
11,Carraro India Ltd.,Net Cash Flow Ann.,-,,,-34.1,-2.7,3,44.9,,,,,,,
12,Ventive Hospitality Ltd.,Cash from Operating Act. Ann.,71.6%,,,677.5,265.1,215.2,134,82.5,,,,,,
13,Ventive Hospitality Ltd.,Cash from Investing Act. Ann.,-,,,"-2,035.4",-198.1,10.8,-44.8,-8.5,,,,,,
14,Ventive Hospitality Ltd.,Cash from Financing Act. Ann.,-,,,"1,363.6",-57.1,-219.5,-84.6,-77.5,,,,,,
15,Ventive Hospitality Ltd.,Net Cash Flow Ann.,6%,,,5.6,9.9,6.6,4.7,-3.6,,,,,,
16,Concord Enviro Systems Ltd.,Cash from Operating Act. Ann.,-53.9%,,,4.8,-34.7,117.4,49,,,,,,,
17,Concord Enviro Systems Ltd.,Cash from Investing Act. Ann.,-,,,-122.3,-3.3,-49.8,-27.9,,,,,,,
18,Concord Enviro Systems Ltd.,Cash from Financing Act. Ann.,-,,,124.5,-4.1,-26.9,-12,,,,,,,
19,Concord Enviro Systems Ltd.,Net Cash Flow Ann.,-9.1%,,,6.9,-42,40.7,9.2,,,,,,,
20,Transrail Lighting Ltd.,Cash from Operating Act. Ann.,78.9%,8.7%,,287.3,35.5,142.7,50.2,70.2,189.3,,,,,
21,Transrail Lighting Ltd.,Cash from Investing Act. Ann.,-,-,,-497.6,-78.3,-104.5,-81.4,-9.4,-54.4,,,,,
22,Transrail Lighting Ltd.,Cash from Financing Act. Ann.,-,-,,241.9,28,29.1,-0.4,5.9,-141.3,,,,,
23,Transrail Lighting Ltd.,Net Cash Flow Ann.,-,-,,31.6,-14.9,67.2,-31.6,66.7,-6.4,,,,,
24,Sanathan Textiles Ltd.,Cash from Operating Act. Ann.,-1.2%,,,284,191.7,362.3,294.6,239.6,,,,,,
25,Sanathan Textiles Ltd.,Cash from Investing Act. Ann.,-,,,"-1,341.6",-245.3,-235.1,-114.2,-54.1,,,,,,
26,Sanathan Textiles Ltd.,Cash from Financing Act. Ann.,-,,,"1,058.7",74.5,-126.2,-199,-161.9,,,,,,
27,Sanathan Textiles Ltd.,Net Cash Flow Ann.,-,,,1.1,20.9,1.1,-18.6,23.6,,,,,,
28,Mamata Machinery Ltd.,Cash from Operating Act. Ann.,25%,,,72.6,19.4,17.2,37.2,,,,,,,
29,Mamata Machinery Ltd.,Cash from Investing Act. Ann.,-,,,-10.5,12.4,-9.7,-35,,,,,,,
30,Mamata Machinery Ltd.,Cash from Financing Act. Ann.,-,,,-7.1,-36.3,-3,-3.3,,,,,,,
31,Mamata Machinery Ltd.,Net Cash Flow Ann.,-,,,54.9,-4.5,4.5,-1.2,,,,,,,
32,Dam Capital Advisors Ltd.,Cash from Operating Act. Ann.,36.8%,,,95.7,-595,679.4,37.4,35.7,,,,,,
33,Dam Capital Advisors Ltd.,Cash from Investing Act. Ann.,-,,,-71.5,658.2,-670.8,-28.4,-0.9,,,,,,
34,Dam Capital Advisors Ltd.,Cash from Financing Act. Ann.,-,,,-10.2,-4.3,-4.2,-3.1,-18.3,,,,,,
35,Dam Capital Advisors Ltd.,Net Cash Flow Ann.,32.6%,,,14,59,4.5,6,16.5,,,,,,
36,Newmalayalam Steel Ltd.,Cash from Operating Act. Ann.,,,,25.6,-21.3,31.1,,,,,,,,
37,Newmalayalam Steel Ltd.,Cash from Investing Act. Ann.,,,,-7.5,-0.6,-0.6,,,,,,,,
38,Newmalayalam Steel Ltd.,Cash from Financing Act. Ann.,,,,-10.8,27.9,-23.8,,,,,,,,
39,Newmalayalam Steel Ltd.,Net Cash Flow Ann.,,,,7.3,6,6.7,,,,,,,,
40,Identical Brains Studios Ltd.,Cash from Operating Act. Ann.,-,-,,-7.8,1.9,2.4,-0.1,,,,,,,
41,Identical Brains Studios Ltd.,Cash from Investing Act. Ann.,-,-,,0.1,-5.8,-1.6,-0.2,,,,,,,
42,Identical Brains Studios Ltd.,Cash from Financing Act. Ann.,-,-,,18,4,,,,,,,,,
